[-0.015625, 0.0625, 1.0],1430776920.4912
[-0.015625, 0.0625, 1.015625],1430776920.5539
[0.0, 0.0625, 1.015625],1430776920.6941
[0.0, 0.0625, 1.03125],1430776920.7642
[0.0, 0.046875, 1.015625],1430776920.9043
[0.0, 0.0625, 1.015625],1430776920.9745
[-0.015625, 0.0625, 1.0],1430776921.1146
[-0.015625, 0.046875, 0.984375],1430776921.1835
[-0.015625, 0.046875, 1.0],1430776921.2536
[0.0, 0.078125, 1.0],1430776921.3938
[0.0, 0.078125, 1.0],1430776921.4639
[0.0, 0.0625, 1.015625],1430776921.6103
[-0.03125, 0.046875, 1.015625],1430776921.6742
[-0.015625, 0.0625, 1.0],1430776921.8143
[-0.015625, 0.0625, 1.015625],1430776921.8844
[0.0, 0.0625, 1.015625],1430776921.9608
[-0.015625, 0.046875, 1.015625],1430776922.0934
[-0.015625, 0.0625, 1.015625],1430776922.1636
[-0.015625, 0.0625, 1.015625],1430776922.3037
[-0.015625, 0.046875, 1.015625],1430776922.3738
[-0.015625, 0.0625, 1.015625],1430776922.5141
[-0.015625, 0.078125, 1.015625],1430776922.5841
[-0.015625, 0.0625, 1.015625],1430776922.6543
[-0.015625, 0.0625, 1.0],1430776922.7944
[-0.015625, 0.046875, 1.015625],1430776922.8645
[-0.015625, 0.0625, 1.015625],1430776923.0035
[0.0, 0.0625, 0.984375],1430776923.0736
[-0.015625, 0.046875, 1.0],1430776923.2137
[-0.015625, 0.046875, 1.0],1430776923.2838
[-0.015625, 0.0625, 1.015625],1430776923.3602
[0.0, 0.078125, 1.015625],1430776923.4942
[0.0, 0.0625, 1.0],1430776923.5642
[-0.015625, 0.0625, 1.03125],1430776923.7044
[-0.015625, 0.0625, 1.015625],1430776923.7746
[0.0, 0.046875, 1.015625],1430776923.9146
[0.0, 0.0625, 1.015625],1430776923.9836
[-0.015625, 0.046875, 1.0],1430776924.0536
[-0.015625, 0.046875, 1.015625],1430776924.1939
[-0.015625, 0.0625, 1.03125],1430776924.2640
[-0.015625, 0.0625, 0.984375],1430776924.4041
[0.0, 0.0625, 1.015625],1430776924.4743
[-0.015625, 0.0625, 1.03125],1430776924.6144
[-0.015625, 0.0625, 1.0],1430776924.6846
[0.0, 0.0625, 1.015625],1430776924.7547
[-0.015625, 0.0625, 1.015625],1430776924.8936
[0.0, 0.0625, 1.0],1430776924.9637
[0.015625, 0.0625, 1.0],1430776925.1738
[0.0, 0.0625, 1.0],1430776925.1763
[-0.015625, 0.0625, 1.0],1430776925.3141
[0.0, 0.046875, 1.015625],1430776925.3842
[0.0, 0.0625, 1.0],1430776925.4544
[-0.015625, 0.0625, 1.0],1430776925.5946
[-0.015625, 0.046875, 1.015625],1430776925.6709
[-0.015625, 0.0625, 1.015625],1430776925.8036
[0.0, 0.046875, 1.0],1430776925.8737
[0.0, 0.046875, 1.0],1430776926.0138
[0.0, 0.078125, 1.015625],1430776926.0839
[0.0, 0.0625, 1.015625],1430776926.1603
[-0.015625, 0.0625, 1.0],1430776926.2942
[0.0, 0.0625, 1.03125],1430776926.3643
[0.0, 0.0625, 1.03125],1430776926.5108
[0.0, 0.046875, 1.0],1430776926.5746
[-0.015625, 0.0625, 1.015625],1430776926.7137
[0.0, 0.0625, 1.0],1430776926.7837
[0.0, 0.0625, 1.015625],1430776926.8538
[-0.015625, 0.0625, 1.0],1430776926.9940
[-0.015625, 0.0625, 1.015625],1430776927.0703
[-0.015625, 0.046875, 1.015625],1430776927.2043
[0.0, 0.046875, 1.015625],1430776927.2744
[-0.015625, 0.046875, 1.015625],1430776927.4145
[0.0, 0.046875, 1.0],1430776927.4847
[-0.015625, 0.046875, 1.015625],1430776927.5535
[0.0, 0.0625, 1.0],1430776927.7011
[0.0, 0.0625, 1.015625],1430776927.7638
[0.0, 0.0625, 1.015625],1430776927.9040
[0.0, 0.0625, 0.984375],1430776927.9740
[-0.015625, 0.0625, 1.0],1430776928.1143
[0.0, 0.078125, 1.015625],1430776928.1843
[0.0, 0.046875, 1.0],1430776928.2544
[0.0, 0.0625, 1.0],1430776928.3947
[-0.015625, 0.0625, 1.0],1430776928.4635
[-0.015625, 0.046875, 1.0],1430776928.6036
[0.0, 0.0625, 1.015625],1430776928.6738
[0.0, 0.046875, 1.0],1430776928.8139
[0.0, 0.0625, 1.0],1430776928.8841
[-0.015625, 0.046875, 1.0],1430776928.9604
[0.0, 0.0625, 1.0],1430776929.0943
[0.0, 0.0625, 1.03125],1430776929.1645
[-0.015625, 0.046875, 1.0],1430776929.3046
[-0.015625, 0.0625, 1.0],1430776929.3747
[-0.015625, 0.0625, 0.984375],1430776929.5136
[-0.015625, 0.0625, 0.984375],1430776929.5837
[0.015625, 0.0625, 1.0],1430776929.6539
[-0.015625, 0.0625, 1.015625],1430776929.7942
[0.0, 0.0625, 1.015625],1430776929.8704
[-0.015625, 0.0625, 1.015625],1430776930.0043
[-0.015625, 0.046875, 1.015625],1430776930.0745
[-0.015625, 0.046875, 1.0],1430776930.2146
[0.0, 0.0625, 1.0],1430776930.2847
[0.0, 0.0625, 1.0],1430776930.3536
[-0.015625, 0.046875, 1.015625],1430776930.4938
[0.0, 0.078125, 1.015625],1430776930.5639
[0.0, 0.0625, 1.0],1430776930.7041
[0.0, 0.078125, 1.0],1430776930.7742
[0.0, 0.046875, 1.0],1430776930.9205
[0.0, 0.0625, 1.0],1430776930.9844
[-0.015625, 0.0625, 1.0],1430776931.0545
[0.0, 0.0625, 1.015625],1430776931.1948
[-0.015625, 0.0625, 1.0],1430776931.2711
[0.0, 0.0625, 1.015625],1430776931.4038
[0.0, 0.046875, 1.0],1430776931.4739
[-0.015625, 0.0625, 1.0],1430776931.6203
[0.0, 0.0625, 1.03125],1430776931.6844
[0.0, 0.0625, 1.015625],1430776931.7543
[-0.015625, 0.0625, 1.015625],1430776931.8945
[-0.015625, 0.0625, 1.0],1430776931.9645
[-0.015625, 0.078125, 1.015625],1430776932.1109
[-0.015625, 0.0625, 0.984375],1430776932.1736
[-0.015625, 0.0625, 1.015625],1430776932.3137
[0.0, 0.046875, 1.015625],1430776932.3913
[-0.015625, 0.0625, 1.015625],1430776932.4540
[0.0, 0.078125, 1.0],1430776932.5941
[-0.015625, 0.0625, 1.0],1430776932.6643
[0.0, 0.046875, 1.0],1430776932.8044
[0.0, 0.0625, 1.015625],1430776932.8745
[0.0, 0.046875, 1.0],1430776933.0147
[0.0, 0.0625, 1.015625],1430776933.0836
[0.0, 0.0625, 1.0],1430776933.1537
[-0.015625, 0.0625, 1.015625],1430776933.3019
[0.0, 0.0625, 1.0],1430776933.3641
[-0.015625, 0.0625, 1.0],1430776933.5041
[-0.015625, 0.0625, 1.03125],1430776933.5743
[0.0, 0.0625, 1.015625],1430776933.7145
[0.0, 0.0625, 1.015625],1430776933.7845
[-0.015625, 0.0625, 1.015625],1430776933.8547
[-0.015625, 0.0625, 1.0],1430776933.9936
[-0.015625, 0.046875, 1.015625],1430776934.0637
[0.0, 0.046875, 1.0],1430776934.2038
[0.0, 0.0625, 1.0],1430776934.2802
[0.0, 0.0625, 1.0],1430776934.4141
[-0.015625, 0.0625, 1.03125],1430776934.4842
[-0.015625, 0.046875, 1.015625],1430776934.5543
[-0.015625, 0.0625, 1.0],1430776934.7008
[-0.015625, 0.046875, 1.015625],1430776934.7648
[-0.015625, 0.0625, 1.015625],1430776934.9049
[-0.015625, 0.0625, 1.0],1430776934.9812
[-0.015625, 0.046875, 1.03125],1430776935.1139
[-0.015625, 0.046875, 1.0],1430776935.1840
[-0.015625, 0.0625, 0.984375],1430776935.2540
[-0.015625, 0.046875, 1.0],1430776935.3942
[0.0, 0.046875, 1.015625],1430776935.4644
[0.0, 0.0625, 1.0],1430776935.6045
[0.0, 0.046875, 1.03125],1430776935.6747
[-0.015625, 0.046875, 1.015625],1430776935.8148
[-0.015625, 0.0625, 1.0],1430776935.8837
[-0.015625, 0.046875, 1.015625],1430776935.9613
[-0.015625, 0.0625, 1.0],1430776936.0940
[-0.015625, 0.0625, 1.015625],1430776936.1641
[-0.015625, 0.0625, 1.0],1430776936.3042
[-0.015625, 0.0625, 1.015625],1430776936.3743
[-0.015625, 0.078125, 1.0],1430776936.5145
[-0.015625, 0.0625, 1.0],1430776936.5846
[0.0, 0.046875, 1.0],1430776936.6547
[-0.015625, 0.046875, 1.0],1430776936.7936
[-0.015625, 0.046875, 1.015625],1430776936.8713
[-0.015625, 0.0625, 1.015625],1430776937.0040
[-0.015625, 0.046875, 0.984375],1430776937.0741
[-0.015625, 0.046875, 1.015625],1430776937.2205
[0.0, 0.0625, 0.984375],1430776937.2843
[-0.015625, 0.046875, 1.03125],1430776937.3545
[0.0, 0.0625, 1.0],1430776937.5008
[-0.015625, 0.0625, 1.015625],1430776937.5647
[-0.015625, 0.0625, 1.03125],1430776937.7038
[-0.015625, 0.0625, 1.015625],1430776937.7738
[-0.015625, 0.046875, 1.015625],1430776937.9140
[-0.015625, 0.046875, 1.015625],1430776937.9903
[0.0, 0.078125, 1.0],1430776938.0542
[-0.015625, 0.0625, 1.015625],1430776938.1943
[-0.015625, 0.046875, 0.984375],1430776938.2645
[0.0, 0.0625, 0.984375],1430776938.4046
[-0.015625, 0.046875, 1.015625],1430776938.4747
[-0.015625, 0.0625, 1.0],1430776938.6137
[-0.015625, 0.0625, 1.015625],1430776938.6838
[0.0, 0.0625, 1.0],1430776938.7539
[0.0, 0.046875, 1.03125],1430776938.9003
[0.0, 0.0625, 1.015625],1430776938.9642
[-0.015625, 0.0625, 1.0],1430776939.1043
[0.0, 0.0625, 1.015625],1430776939.1744
[0.0, 0.0625, 1.015625],1430776939.3208
[-0.015625, 0.0625, 1.015625],1430776939.3848
[0.0, 0.0625, 1.015625],1430776939.4536
[-0.015625, 0.046875, 1.015625],1430776939.5938
[-0.015625, 0.0625, 1.015625],1430776939.6714
[0.0, 0.046875, 0.984375],1430776939.8041
[-0.015625, 0.046875, 0.984375],1430776939.8743
[0.0, 0.0625, 0.953125],1430776940.0144
[0.0, 0.0625, 1.015625],1430776940.0845
[-0.015625, 0.046875, 1.0],1430776940.1609
[-0.015625, 0.0625, 1.015625],1430776940.2947
[0.0, 0.0625, 1.0],1430776940.3636
[0.0, 0.0625, 1.03125],1430776940.5037
[-0.015625, 0.0625, 1.015625],1430776940.5739
[-0.015625, 0.046875, 1.015625],1430776940.7140
[-0.015625, 0.0625, 1.03125],1430776940.7841
[-0.015625, 0.046875, 1.015625],1430776940.8543
[0.0, 0.078125, 1.0],1430776940.9944
[-0.015625, 0.046875, 1.0],1430776941.0646
[-0.015625, 0.0625, 0.984375],1430776941.2047
[0.0, 0.0625, 1.0],1430776941.2748
[0.0, 0.0625, 1.03125],1430776941.4137
[-0.015625, 0.046875, 1.015625],1430776941.4839
[-0.015625, 0.046875, 1.015625],1430776941.5540
[0.0, 0.0625, 1.015625],1430776941.6941
[-0.015625, 0.0625, 1.015625],1430776941.7643
[-0.03125, 0.0625, 1.03125],1430776941.9107
[0.0, 0.0625, 1.0],1430776941.9746
[0.0, 0.078125, 0.984375],1430776942.1147
[0.0, 0.0625, 1.015625],1430776942.1848
[-0.015625, 0.0625, 1.0],1430776942.2537
[0.0, 0.0625, 1.0],1430776942.4013
[0.0, 0.0625, 1.0],1430776942.4639
[-0.015625, 0.046875, 1.015625],1430776942.6042
[-0.015625, 0.0625, 1.0],1430776942.6743
[-0.015625, 0.0625, 1.015625],1430776942.8144
[-0.015625, 0.046875, 1.0],1430776942.8908
[-0.015625, 0.0625, 1.015625],1430776942.9547
[0.0, 0.0625, 1.0],1430776943.0948
[0.0, 0.0625, 1.0],1430776943.1712
[-0.015625, 0.0625, 1.015625],1430776943.3039
[0.0, 0.046875, 1.015625],1430776943.3740
[-0.015625, 0.046875, 1.0],1430776943.5204
[0.0, 0.0625, 1.0],1430776943.5843
[0.0, 0.046875, 1.0],1430776943.6544
[0.0, 0.0625, 0.984375],1430776943.7945
[0.0, 0.0625, 1.0],1430776943.8646
[-0.015625, 0.0625, 1.0],1430776944.0048
[-0.015625, 0.0625, 1.0],1430776944.0737
[-0.015625, 0.046875, 1.015625],1430776944.2138
[-0.015625, 0.0625, 1.015625],1430776944.2840
[-0.015625, 0.046875, 1.015625],1430776944.3541
[-0.015625, 0.0625, 1.0],1430776944.4942
[-0.015625, 0.078125, 1.015625],1430776944.5644
[-0.015625, 0.0625, 1.015625],1430776944.7045
[-0.015625, 0.046875, 1.015625],1430776944.7809
[-0.015625, 0.0625, 1.015625],1430776944.9148
[0.0, 0.0625, 1.03125],1430776944.9838
[-0.015625, 0.078125, 1.0],1430776945.0613
[-0.015625, 0.046875, 1.015625],1430776945.1940
[-0.015625, 0.0625, 1.03125],1430776945.2641
[-0.015625, 0.078125, 1.0],1430776945.4105
[-0.015625, 0.046875, 1.015625],1430776945.4743
[-0.015625, 0.0625, 1.0],1430776945.6146
[-0.015625, 0.0625, 1.0],1430776945.6847
[0.0, 0.0625, 1.03125],1430776945.7610
[-0.015625, 0.0625, 1.015625],1430776945.8937
[-0.015625, 0.046875, 1.015625],1430776945.9638
[0.0, 0.078125, 1.0],1430776946.1040
[-0.015625, 0.046875, 1.0],1430776946.1742
[0.0, 0.0625, 1.015625],1430776946.3204
[-0.015625, 0.0625, 1.015625],1430776946.3843
[-0.015625, 0.0625, 1.03125],1430776946.4544
[0.0, 0.0625, 1.015625],1430776946.5946
[0.0, 0.0625, 1.03125],1430776946.6647
[0.0, 0.0625, 1.0],1430776946.8036
[-0.015625, 0.0625, 1.03125],1430776946.8735
[-0.015625, 0.046875, 1.0],1430776947.0137
[0.0, 0.046875, 1.015625],1430776947.0838
[-0.015625, 0.0625, 1.0],1430776947.1602
[0.0, 0.0625, 1.0],1430776947.2941
[-0.015625, 0.046875, 1.015625],1430776947.3642
[0.0, 0.0625, 1.03125],1430776947.5044
[0.0, 0.0625, 1.015625],1430776947.5745
[0.0, 0.0625, 1.03125],1430776947.7146
[0.0, 0.0625, 1.0],1430776947.7835
[0.0, 0.0625, 1.03125],1430776947.8536
[0.0, 0.0625, 1.015625],1430776947.9938
[0.0, 0.0625, 1.015625],1430776948.0639
[-0.015625, 0.0625, 1.015625],1430776948.2041
[0.0, 0.078125, 1.03125],1430776948.2742
[0.0, 0.0625, 1.015625],1430776948.4206
[0.0, 0.0625, 1.015625],1430776948.4845
[0.0, 0.0625, 1.015625],1430776948.5546
[0.0, 0.0625, 1.0],1430776948.6935
[-0.015625, 0.046875, 1.03125],1430776948.7711
[-0.015625, 0.0625, 1.015625],1430776948.9038
[-0.015625, 0.046875, 1.015625],1430776948.9739
[0.0, 0.0625, 1.015625],1430776949.1208
[0.0, 0.0625, 1.015625],1430776949.1847
[0.0, 0.0625, 1.015625],1430776949.2548
[0.0, 0.0625, 1.0],1430776949.3949
[0.0, 0.078125, 1.015625],1430776949.4651
[-0.015625, 0.0625, 1.0],1430776949.6038
[0.0, 0.046875, 1.015625],1430776949.6739
[-0.015625, 0.078125, 1.0],1430776949.8141
[-0.015625, 0.046875, 1.0],1430776949.8905
[-0.015625, 0.046875, 1.0],1430776949.9544
[0.0, 0.0625, 1.015625],1430776950.0946
[-0.015625, 0.0625, 1.015625],1430776950.1646
[0.0, 0.0625, 1.015625],1430776950.3047
[-0.015625, 0.0625, 1.015625],1430776950.3748
[0.0, 0.0625, 1.0],1430776950.5138
[0.0, 0.0625, 1.0],1430776950.5839
[-0.015625, 0.046875, 1.015625],1430776950.6540
[-0.015625, 0.0625, 1.015625],1430776950.7941
[0.0, 0.0625, 1.015625],1430776950.8643
[-0.015625, 0.0625, 1.015625],1430776951.0044
[-0.015625, 0.0625, 1.015625],1430776951.0808
[0.0, 0.0625, 1.0],1430776951.2148
[-0.015625, 0.0625, 1.015625],1430776951.2849
[-0.015625, 0.046875, 1.015625],1430776951.3612
[-0.015625, 0.0625, 1.015625],1430776951.4939
[-0.015625, 0.046875, 1.015625],1430776951.5640
[-0.015625, 0.046875, 1.0],1430776951.7041
[-0.015625, 0.046875, 1.0],1430776951.7805
[0.0, 0.0625, 1.0],1430776951.9144
[0.0, 0.046875, 1.015625],1430776951.9845
[-0.015625, 0.0625, 1.0],1430776952.0547
[-0.015625, 0.0625, 1.015625],1430776952.1948
[-0.015625, 0.0625, 1.0],1430776952.2637
[-0.015625, 0.0625, 1.0],1430776952.4038
[0.0, 0.046875, 1.0],1430776952.4740
[0.0, 0.0625, 1.015625],1430776952.6141
[-0.015625, 0.046875, 1.015625],1430776952.6842
[-0.015625, 0.0625, 0.984375],1430776952.8306
[0.0, 0.078125, 1.0],1430776952.8945
[-0.015625, 0.0625, 1.015625],1430776952.9647
[-0.015625, 0.046875, 1.0],1430776953.1111
[-0.015625, 0.0625, 1.0],1430776953.1750
[0.0, 0.0625, 1.0],1430776953.3138
[-0.015625, 0.0625, 1.0],1430776953.3840
[0.0, 0.0625, 1.015625],1430776953.5242
[-0.015625, 0.046875, 1.03125],1430776953.5942
[-0.015625, 0.078125, 1.0],1430776953.6643
[0.0, 0.0625, 1.015625],1430776953.8046
[0.0, 0.046875, 1.0],1430776953.8746
[0.0, 0.046875, 1.015625],1430776954.0148
[-0.015625, 0.0625, 1.015625],1430776954.0850
[-0.015625, 0.0625, 1.015625],1430776954.2238
[-0.015625, 0.0625, 1.015625],1430776954.3014
[-0.015625, 0.046875, 1.0],1430776954.3641
[0.0, 0.078125, 1.015625],1430776954.5042
[-0.015625, 0.0625, 1.015625],1430776954.5744
[-0.015625, 0.046875, 1.015625],1430776954.7145
[-0.015625, 0.046875, 1.0],1430776954.7847
[0.0, 0.0625, 1.0],1430776954.9248
[0.0, 0.0625, 1.015625],1430776954.9950
[-0.015625, 0.0625, 1.046875],1430776955.0638
[0.0, 0.078125, 1.03125],1430776955.2114
[0.0, 0.0625, 1.015625],1430776955.2741
[0.0, 0.0625, 1.015625],1430776955.4142
[-0.015625, 0.0625, 1.0],1430776955.4844
[0.0, 0.0625, 1.0],1430776955.6308
[0.0, 0.0625, 1.015625],1430776955.6946
[0.0, 0.078125, 1.015625],1430776955.7648
[0.0, 0.0625, 1.015625],1430776955.9112
[0.0, 0.0625, 1.0],1430776955.9739
[0.0, 0.0625, 1.03125],1430776956.1139
[-0.015625, 0.0625, 1.0],1430776956.1841
[0.0, 0.03125, 1.015625],1430776956.3242
[0.0, 0.0625, 1.0],1430776956.4006
[-0.015625, 0.0625, 1.03125],1430776956.4645
[-0.015625, 0.0625, 1.0],1430776956.6046
[0.0, 0.0625, 1.015625],1430776956.6747
[-0.015625, 0.046875, 1.0],1430776956.8149
[0.0, 0.078125, 1.015625],1430776956.8913
[-0.015625, 0.046875, 1.0],1430776957.0240
[-0.015625, 0.046875, 1.0],1430776957.0940
[-0.015625, 0.046875, 1.015625],1430776957.1705
[-0.015625, 0.0625, 1.0],1430776957.3043
[-0.015625, 0.046875, 1.015625],1430776957.3745
[-0.015625, 0.046875, 1.015625],1430776957.5146
[-0.015625, 0.046875, 1.015625],1430776957.5847
[-0.015625, 0.046875, 0.984375],1430776957.7249
[0.0, 0.0625, 1.0],1430776957.7938
[-0.015625, 0.0625, 1.015625],1430776957.8639
[-0.015625, 0.0625, 1.0],1430776958.0041
[0.0, 0.046875, 0.984375],1430776958.0806
[0.0, 0.046875, 1.015625],1430776958.2144
[-0.015625, 0.0625, 1.015625],1430776958.2845
[0.0, 0.0625, 1.0],1430776958.4246
[-0.015625, 0.0625, 1.0],1430776958.5010
[0.0, 0.0625, 1.015625],1430776958.5649
[-0.015625, 0.0625, 1.0],1430776958.7050
[-0.015625, 0.046875, 1.015625],1430776958.7739
[-0.015625, 0.0625, 1.015625],1430776958.9216
[0.0, 0.078125, 1.0],1430776958.9842
[-0.015625, 0.0625, 1.015625],1430776959.1243
[-0.015625, 0.046875, 1.015625],1430776959.1944
[-0.015625, 0.0625, 1.0],1430776959.2708
[0.0, 0.046875, 1.015625],1430776959.4047
[0.0, 0.046875, 1.0],1430776959.4748
[0.0, 0.0625, 1.015625],1430776959.6150
[0.015625, 0.0625, 1.015625],1430776959.6914
[-0.015625, 0.046875, 0.984375],1430776959.8240
[-0.015625, 0.03125, 1.0],1430776959.8941
[0.0, 0.0625, 1.015625],1430776959.9705
[-0.015625, 0.0625, 1.0],1430776960.1044
[0.0, 0.0625, 1.015625],1430776960.1747
[0.0, 0.046875, 1.0],1430776960.3147
[0.0, 0.0625, 1.015625],1430776960.3849
[0.0, 0.0625, 1.015625],1430776960.5250
[0.0, 0.0625, 1.015625],1430776960.5939
[-0.015625, 0.078125, 1.0],1430776960.6640
[0.0, 0.0625, 1.0],1430776960.8041
[0.0, 0.0625, 0.984375],1430776960.8742
[-0.015625, 0.046875, 1.0],1430776961.0206
[0.0, 0.0625, 1.015625],1430776961.0845
[-0.015625, 0.0625, 1.03125],1430776961.2247
[0.0, 0.046875, 1.015625],1430776961.2949
[-0.015625, 0.0625, 1.0],1430776961.3712
[0.0, 0.046875, 1.015625],1430776961.5039
[-0.015625, 0.0625, 1.015625],1430776961.5740
[0.015625, 0.078125, 1.015625],1430776961.7142
[-0.015625, 0.078125, 1.015625],1430776961.7843
[-0.015625, 0.0625, 1.015625],1430776961.9244
[0.0, 0.0625, 1.0],1430776961.9946
[-0.015625, 0.046875, 1.015625],1430776962.0647
[0.0, 0.046875, 1.015625],1430776962.2111
[0.0, 0.0625, 1.03125],1430776962.2749
[-0.015625, 0.0625, 1.015625],1430776962.4138
[0.0, 0.0625, 1.0],1430776962.4840
[-0.015625, 0.0625, 1.0],1430776962.6316
[-0.015625, 0.0625, 1.015625],1430776962.6943
[0.015625, 0.078125, 1.015625],1430776962.7644
[0.0, 0.078125, 1.015625],1430776962.9045
[-0.015625, 0.046875, 1.0],1430776962.9747
[0.0, 0.0625, 1.015625],1430776963.1148
[-0.015625, 0.0625, 1.015625],1430776963.1849
[0.0, 0.0625, 1.015625],1430776963.3238
[0.0, 0.0625, 1.015625],1430776963.4015
[-0.015625, 0.0625, 1.015625],1430776963.4641
[-0.015625, 0.0625, 1.0],1430776963.6042
[-0.015625, 0.0625, 1.0],1430776963.6744
[0.0, 0.0625, 1.03125],1430776963.8146
[0.0, 0.0625, 1.0],1430776963.8909
[0.0, 0.0625, 1.015625],1430776964.0248
[-0.015625, 0.0625, 1.0],1430776964.0950
[-0.015625, 0.046875, 1.0],1430776964.1713
[-0.015625, 0.046875, 1.0],1430776964.3039
[0.0, 0.0625, 1.0],1430776964.3741
[-0.015625, 0.046875, 1.015625],1430776964.5205
[-0.015625, 0.0625, 1.015625],1430776964.5844
[-0.015625, 0.046875, 1.015625],1430776964.7245
[-0.015625, 0.046875, 1.015625],1430776964.7946
[-0.015625, 0.0625, 1.0],1430776964.8647
[-0.015625, 0.0625, 1.0],1430776965.0049
[0.0, 0.0625, 1.015625],1430776965.0750
[0.0, 0.046875, 1.0],1430776965.2139
[-0.015625, 0.0625, 1.015625],1430776965.2841
[-0.015625, 0.0625, 1.0],1430776965.4305
[-0.015625, 0.046875, 1.015625],1430776965.4944
[0.0, 0.0625, 1.015625],1430776965.5645
[-0.015625, 0.046875, 1.015625],1430776965.7047
[-0.015625, 0.046875, 1.015625],1430776965.7748
[-0.015625, 0.046875, 0.984375],1430776965.9148
[-0.015625, 0.046875, 1.015625],1430776965.9851
[-0.015625, 0.0625, 1.0],1430776966.1314
[-0.015625, 0.046875, 1.03125],1430776966.1941
[0.0, 0.0625, 1.015625],1430776966.2642
[-0.015625, 0.046875, 1.03125],1430776966.4043
[-0.015625, 0.0625, 1.0],1430776966.4745
[0.0, 0.078125, 1.015625],1430776966.6146
[-0.015625, 0.0625, 1.015625],1430776966.6848
[0.0, 0.0625, 1.03125],1430776966.8249
[0.0, 0.046875, 1.015625],1430776966.8950
[0.0, 0.046875, 1.015625],1430776966.9639
[0.0, 0.0625, 1.0],1430776967.1040
[-0.015625, 0.046875, 1.0],1430776967.1742
[0.0, 0.0625, 1.0],1430776967.3143
[0.0, 0.0625, 1.0],1430776967.3907
[0.0, 0.0625, 1.0],1430776967.5246
[-0.015625, 0.0625, 1.03125],1430776967.5947
[-0.015625, 0.046875, 1.015625],1430776967.6649
[-0.015625, 0.046875, 1.015625],1430776967.8113
[-0.015625, 0.0625, 1.0],1430776967.8739
[-0.015625, 0.046875, 1.015625],1430776968.0141
[0.0, 0.0625, 1.0],1430776968.0841
[0.0, 0.046875, 1.0],1430776968.2243
[0.0, 0.0625, 0.984375],1430776968.2944
[-0.015625, 0.046875, 1.0],1430776968.3645
[-0.015625, 0.0625, 1.015625],1430776968.5048
[-0.015625, 0.0625, 1.0],1430776968.5749
[-0.015625, 0.046875, 1.015625],1430776968.7150
